time	V(n006)
1.135641304969578e-05	1.085412e+00
1.151364118796933e-05	9.965820e-01
1.174862808820278e-05	9.166723e-01
1.198894254269491e-05	8.926711e-01
1.227316453825663e-05	9.440393e-01
1.261933625771956e-05	1.105618e+00
1.289765147034852e-05	1.307168e+00
1.315530937485569e-05	1.536975e+00
1.340919113329990e-05	1.772638e+00
1.360028368049951e-05	1.936589e+00
1.379214600904185e-05	2.073865e+00
1.400591758523522e-05	2.180542e+00
1.438397362780943e-05	2.273466e+00
1.470133357213511e-05	2.269025e+00
1.498414455616131e-05	2.194429e+00
1.526811702679231e-05	2.064820e+00
1.552823620539603e-05	1.910149e+00
1.583217754986843e-05	1.709016e+00
1.610669523193148e-05	1.531771e+00
1.632921112812126e-05	1.407617e+00
1.655229913145992e-05	1.316582e+00
1.686375030527761e-05	1.247868e+00
1.719483551353064e-05	1.245721e+00
1.759484315416999e-05	1.327278e+00
1.797922962184270e-05	1.466723e+00
1.826219405029820e-05	1.595502e+00
1.855082007138280e-05	1.731564e+00
1.883405673876681e-05	1.850432e+00
1.910832048651269e-05	1.936728e+00
1.940349224330336e-05	1.984004e+00
1.981651121489279e-05	1.981194e+00
2.013888923576597e-05	1.930220e+00
2.042617698715117e-05	1.851060e+00
2.071245994931791e-05	1.754114e+00
2.099743274073566e-05	1.652529e+00
2.128370217141303e-05	1.557534e+00
2.156647003170688e-05	1.481864e+00
2.185866158498409e-05	1.433432e+00
2.222801060404825e-05	1.419808e+00
2.266410725355929e-05	1.460319e+00
2.307950111798791e-05	1.540782e+00
2.339382665799952e-05	1.618138e+00
2.372156924928093e-05	1.699607e+00
2.402220583869640e-05	1.762410e+00
2.435874131064438e-05	1.808464e+00
2.472911492830657e-05	1.822805e+00
2.519117501272761e-05	1.793870e+00
2.557409799296943e-05	1.739266e+00
2.589535026935349e-05	1.678890e+00
2.622713112094498e-05	1.614674e+00
2.653145355737180e-05	1.563579e+00
2.686418748696020e-05	1.524574e+00
2.723855035123158e-05	1.507447e+00
2.770486959108838e-05	1.521884e+00
2.811285231415103e-05	1.560097e+00
2.842987080030432e-05	1.601585e+00
2.873670776885821e-05	1.643976e+00
2.904523379540264e-05	1.681650e+00
2.935834093814600e-05	1.708957e+00
2.973286124271593e-05	1.722340e+00
3.020289648313702e-05	1.712171e+00
3.063288427063572e-05	1.681743e+00
3.095043566375495e-05	1.649480e+00
3.125571368407870e-05	1.615902e+00
3.156339057679016e-05	1.585073e+00
3.186931262683608e-05	1.561512e+00
3.220358773591759e-05	1.547756e+00
3.266087428377147e-05	1.548446e+00
3.314583177355317e-05	1.567640e+00
3.347472627910858e-05	1.589168e+00
3.377842768804632e-05	1.611852e+00
3.408535971559716e-05	1.633020e+00
3.439210998407188e-05	1.649260e+00
3.472133436655552e-05	1.658190e+00
3.517181997884383e-05	1.655710e+00
3.573089659737200e-05	1.636133e+00
3.607573698286132e-05	1.617174e+00
3.638041309322621e-05	1.598228e+00
3.668797964256260e-05	1.580780e+00
3.703060546550301e-05	1.565848e+00
3.736209265030019e-05	1.558150e+00
3.782018930436508e-05	1.558432e+00
3.829664039305925e-05	1.568501e+00
3.862622956992915e-05	1.579974e+00
3.893214073503943e-05	1.591942e+00
3.927067812311318e-05	1.603651e+00
3.965012662706054e-05	1.612622e+00
4.002319491040352e-05	1.615248e+00
4.050746240675901e-05	1.610034e+00
4.090601533484327e-05	1.600017e+00
4.122334396613434e-05	1.589240e+00
4.155660828606038e-05	1.577395e+00
4.193360887208856e-05	1.565724e+00
4.232326281340677e-05	1.557521e+00
4.276563604045326e-05	1.554193e+00
4.325586216756175e-05	1.556853e+00
4.360360151330505e-05	1.562047e+00
4.394651451104317e-05	1.568671e+00
4.434111910461783e-05	1.575743e+00
4.475804777258832e-05	1.580585e+00
4.523522851161496e-05	1.581353e+00
4.574386166022718e-05	1.576834e+00
4.614456913725368e-05	1.570010e+00
4.652613940401477e-05	1.562038e+00
4.695842372760665e-05	1.553475e+00
4.742195743545321e-05	1.546803e+00
4.795683046914244e-05	1.543561e+00
4.854146600900295e-05	1.544735e+00
4.896721304503155e-05	1.547837e+00
4.939923547093147e-05	1.551421e+00
4.992844062517736e-05	1.554090e+00
5.046155901732944e-05	1.553448e+00
5.111514883590261e-05	1.548382e+00
5.159413116031036e-05	1.542615e+00
5.207189370329885e-05	1.536509e+00
5.266372290886272e-05	1.530704e+00
5.326343944809426e-05	1.527965e+00
5.402115084513612e-05	1.528191e+00
5.458489826282760e-05	1.529535e+00
5.517408346385994e-05	1.530192e+00
5.582081294366671e-05	1.528405e+00
5.659896337983081e-05	1.523219e+00
5.716098958946314e-05	1.518374e+00
5.778012568937964e-05	1.513519e+00
5.849757777614787e-05	1.510037e+00
5.934588391487803e-05	1.508497e+00
5.996790288041852e-05	1.508179e+00
6.068236771916932e-05	1.507074e+00
6.148258081572034e-05	1.503799e+00
6.250785370278509e-05	1.497635e+00
6.335787263680447e-05	1.492710e+00
6.428798912729930e-05	1.489052e+00
6.532826975419319e-05	1.486592e+00
6.620608406821331e-05	1.484324e+00
6.725520470349827e-05	1.480045e+00
6.841304623839503e-05	1.474167e+00
6.947175672245272e-05	1.469334e+00
7.062123178602566e-05	1.465452e+00
7.175920314530341e-05	1.461935e+00
7.308037362768359e-05	1.456810e+00
7.445872040940417e-05	1.450617e+00
7.576380742037072e-05	1.445263e+00
7.722159603513910e-05	1.440193e+00
7.857495314532850e-05	1.435270e+00
8.018326672979336e-05	1.428608e+00
8.178090398825377e-05	1.422093e+00
8.355403324767636e-05	1.415524e+00
8.538870958294832e-05	1.408614e+00
8.738194253644449e-05	1.400616e+00
8.947137879219299e-05	1.392477e+00
9.173096327218018e-05	1.383959e+00
9.451887534093681e-05	1.373124e+00
9.734196993659082e-05	1.362176e+00
1.005839698048553e-04	1.349837e+00
1.040019385548553e-04	1.336659e+00
1.074199073048553e-04	1.323561e+00
1.108378760548553e-04	1.310571e+00
1.142558448048553e-04	1.297468e+00
1.176738135548553e-04	1.284491e+00
1.210917823048553e-04	1.271546e+00
1.245097510548553e-04	1.258541e+00
1.279277198048553e-04	1.245669e+00
1.313456885548553e-04	1.232778e+00
1.347636573048553e-04	1.219884e+00
1.381816260548553e-04	1.207099e+00
1.415995948048553e-04	1.194278e+00
1.450175635548553e-04	1.181498e+00
1.484355323048553e-04	1.168793e+00
1.518535010548553e-04	1.156056e+00
1.552714698048553e-04	1.143388e+00
1.586894385548553e-04	1.130760e+00
1.655253760548553e-04	1.105557e+00
1.689433448048553e-04	1.093010e+00
1.723613135548553e-04	1.080477e+00
1.757792823048553e-04	1.068012e+00
1.791972510548553e-04	1.055554e+00
1.826152198048553e-04	1.043129e+00
1.860331885548553e-04	1.030760e+00
1.894511573048554e-04	1.018398e+00
1.928691260548554e-04	1.006083e+00
1.962870948048554e-04	9.938091e-01
2.031230323048554e-04	9.693426e-01
2.065410010548554e-04	9.571665e-01
2.099589698048554e-04	9.450148e-01
2.133769385548554e-04	9.329144e-01
2.167949073048554e-04	9.208396e-01
2.202128760548554e-04	9.087986e-01
2.270488135548554e-04	8.848349e-01
2.304667823048554e-04	8.729061e-01
2.338847510548554e-04	8.610185e-01
2.407206885548554e-04	8.373424e-01
2.441386573048554e-04	8.255631e-01
2.509745948048554e-04	8.021127e-01
2.543925635548554e-04	7.904440e-01
2.612285010548554e-04	7.672222e-01
2.646464698048554e-04	7.556666e-01
2.680644385548554e-04	7.441506e-01
2.811980904755903e-04	7.002446e-01
2.943317423963253e-04	6.569400e-01
3.074653943170603e-04	6.142368e-01
3.205990462377952e-04	5.721350e-01
3.337326981585301e-04	5.306347e-01
3.468663500792651e-04	4.897358e-01
3.600000020000000e-04	4.494383e-01
3.600000030000000e-04	-1.550560e+00
3.600047467729595e-04	-1.535636e+00
3.600094905459189e-04	-1.520604e+00
3.600142343188783e-04	-1.505464e+00
3.600189780918378e-04	-1.490215e+00
3.600237218647972e-04	-1.474858e+00
3.600284656377566e-04	-1.459392e+00
3.600332094107161e-04	-1.443818e+00
3.600452263628648e-04	-1.403051e+00
3.600601460650505e-04	-1.349607e+00
3.600848517471353e-04	-1.254753e+00
3.601124069178946e-04	-1.139061e+00
3.601524888141881e-04	-9.520405e-01
3.602049112946480e-04	-6.872138e-01
3.602254046261760e-04	-5.726436e-01
3.602488255764937e-04	-4.378024e-01
3.602956674771291e-04	-1.646997e-01
3.603893512783998e-04	3.824637e-01
3.604617412421841e-04	8.042259e-01
3.606253730982026e-04	1.752809e+00
3.606900827700913e-04	2.126146e+00
3.607531571378534e-04	2.487793e+00
3.608323726527785e-04	2.916310e+00
3.609339104526574e-04	3.367906e+00
3.610297139348136e-04	3.646777e+00
3.611201513086780e-04	3.756967e+00
3.612186938167346e-04	3.715886e+00
3.613495439012051e-04	3.506763e+00
3.613560063344768e-04	3.491031e+00
3.613689312010203e-04	3.452340e+00
3.613947809341072e-04	3.370176e+00
3.614341848342992e-04	3.239153e+00
3.614729015538251e-04	3.108023e+00
3.615147673801640e-04	2.965738e+00
3.615648158528799e-04	2.795689e+00
3.616649127983116e-04	2.455918e+00
3.618651066891751e-04	1.777561e+00
3.620924760453476e-04	1.009220e+00
3.623682738354331e-04	8.052735e-02
3.626356582466319e-04	-8.160998e-01
3.629283201668432e-04	-1.793036e+00
3.631575987739439e-04	-2.535045e+00
3.632972148295638e-04	-2.927311e+00
3.633826549832041e-04	-3.092680e+00
3.634657615882898e-04	-3.167761e+00
3.635649104140880e-04	-3.161150e+00
3.637268883623957e-04	-3.030615e+00
3.638364361178899e-04	-2.902827e+00
3.639198375471647e-04	-2.810115e+00
3.640060838092734e-04	-2.748394e+00
3.640882197477850e-04	-2.740966e+00
3.642409273531571e-04	-2.836962e+00
3.644166364203367e-04	-3.044953e+00
3.645393374551443e-04	-3.214541e+00
3.646697139019824e-04	-3.378050e+00
3.646854893841677e-04	-3.392839e+00
3.647170403485385e-04	-3.411526e+00
3.647801422772801e-04	-3.420259e+00
3.649063461347632e-04	-3.375282e+00
3.649240013893608e-04	-3.359546e+00
3.649593118985560e-04	-3.309192e+00
3.650299329169464e-04	-3.179513e+00
3.651134143833777e-04	-2.995008e+00
3.651157033629087e-04	-2.989033e+00
3.651248592810325e-04	-2.964243e+00
3.651370671718643e-04	-2.930160e+00
3.651614829535280e-04	-2.858714e+00
3.652103145168553e-04	-2.707483e+00
3.652604532894487e-04	-2.545288e+00
3.652699461325746e-04	-2.513794e+00
3.652889318188264e-04	-2.450257e+00
3.653269031913299e-04	-2.323175e+00
3.654028459363370e-04	-2.069090e+00
3.654893470758135e-04	-1.780102e+00
3.656597718315958e-04	-1.217877e+00
3.657581439669798e-04	-9.125371e-01
3.658413266252568e-04	-6.866047e-01
3.659278354819932e-04	-4.982014e-01
3.660695051309750e-04	-2.769603e-01
3.662346547809036e-04	-1.152124e-01
3.663707417010538e-04	-4.369225e-02
3.664856678250957e-04	-1.158834e-02
3.665936824311468e-04	1.135182e-02
3.667173253768094e-04	4.050311e-02
3.668327831461264e-04	7.323116e-02
3.669397515166701e-04	1.053589e-01
3.670637273026198e-04	1.354133e-01
3.671820996213872e-04	1.449700e-01
3.673023793370197e-04	1.183598e-01
3.674624825953678e-04	8.328813e-03
3.676796520950360e-04	-2.607144e-01
3.678854000034146e-04	-6.171783e-01
3.680520931249280e-04	-9.559283e-01
3.681783168517929e-04	-1.218701e+00
3.683145461489441e-04	-1.484828e+00
3.684390031937487e-04	-1.698068e+00
3.685786572990814e-04	-1.887809e+00
3.688229708331340e-04	-2.129282e+00
3.689999998249813e-04	-2.246510e+00
3.691566197188006e-04	-2.308971e+00
3.693381342151882e-04	-2.349219e+00
3.695366684821631e-04	-2.356652e+00
3.697694686619701e-04	-2.306298e+00
3.700117830822136e-04	-2.172297e+00
3.702542236888613e-04	-1.951266e+00
3.704568948753775e-04	-1.708202e+00
3.706614897116646e-04	-1.432830e+00
3.708462660714278e-04	-1.185227e+00
3.710032907670820e-04	-9.930546e-01
3.711597519458835e-04	-8.320271e-01
3.713602233499676e-04	-6.717621e-01
3.715548264461910e-04	-5.631778e-01
3.717594859390279e-04	-4.995895e-01
3.720143937447945e-04	-4.820466e-01
3.722865997447419e-04	-5.364889e-01
3.726276359872803e-04	-7.004902e-01
3.729021972047179e-04	-9.008372e-01
3.731586728691368e-04	-1.129949e+00
3.734114798359481e-04	-1.364650e+00
3.736020706341834e-04	-1.528206e+00
3.737936007648398e-04	-1.665361e+00
3.740056057812595e-04	-1.771182e+00
3.743861155843669e-04	-1.864493e+00
3.747049406924251e-04	-1.859879e+00
3.749881485516029e-04	-1.785263e+00
3.752723012424042e-04	-1.656540e+00
3.755198123670763e-04	-1.510943e+00
3.757888538354626e-04	-1.333904e+00
3.760561857245157e-04	-1.159798e+00
3.762786401113066e-04	-1.031761e+00
3.765027845780623e-04	-9.331905e-01
3.767857251460374e-04	-8.598853e-01
3.771247634012664e-04	-8.403705e-01
3.774438841778584e-04	-8.893087e-01
3.778799019036073e-04	-1.031566e+00
3.781731013611981e-04	-1.158850e+00
3.784447662472148e-04	-1.288687e+00
3.787159777856330e-04	-1.410961e+00
3.789665218646238e-04	-1.504484e+00
3.792228842444695e-04	-1.567889e+00
3.795740351360010e-04	-1.601674e+00
3.798936039465621e-04	-1.583099e+00
3.801957428059478e-04	-1.523957e+00
3.804984364898582e-04	-1.435858e+00
3.807837457484426e-04	-1.338193e+00
3.810753195655555e-04	-1.236380e+00
3.813620279833564e-04	-1.147463e+00
3.816766953127896e-04	-1.074714e+00
3.819876695585427e-04	-1.036532e+00
3.823104650747426e-04	-1.038253e+00
3.827385505424921e-04	-1.091411e+00
3.831266768454850e-04	-1.172802e+00
3.834343720383955e-04	-1.250383e+00
3.837513179584185e-04	-1.328518e+00
3.840721436526871e-04	-1.393465e+00
3.843960093454890e-04	-1.434186e+00
3.847865246560037e-04	-1.447091e+00
3.851226676575399e-04	-1.427756e+00
3.854266120871159e-04	-1.387745e+00
3.857289942757968e-04	-1.334399e+00
3.860281072261264e-04	-1.276803e+00
3.863373401392258e-04	-1.220721e+00
3.866644474463197e-04	-1.173159e+00
3.869886713373644e-04	-1.145623e+00
3.874169841100324e-04	-1.141579e+00
3.878693176857858e-04	-1.169454e+00
3.882148543837480e-04	-1.209015e+00
3.885227163838460e-04	-1.251810e+00
3.888389480496454e-04	-1.294717e+00
3.891679403481001e-04	-1.331568e+00
3.894874778007241e-04	-1.353712e+00
3.899116236028322e-04	-1.359246e+00
3.904005567842614e-04	-1.338445e+00
3.908087292648757e-04	-1.303877e+00
3.911253428437869e-04	-1.270867e+00
3.914487233586401e-04	-1.238047e+00
3.917544205013408e-04	-1.212736e+00
3.920688614115027e-04	-1.196807e+00
3.924943827154608e-04	-1.193067e+00
3.930088663832317e-04	-1.209208e+00
3.933547077981755e-04	-1.230520e+00
3.936601061157411e-04	-1.253808e+00
3.939721809192333e-04	-1.276981e+00
3.942965168741102e-04	-1.296847e+00
3.946064525752445e-04	-1.308606e+00
3.950260346900875e-04	-1.311557e+00
3.955280465253904e-04	-1.300055e+00
3.958813645650991e-04	-1.283780e+00
3.961881736308952e-04	-1.266016e+00
3.965032383592879e-04	-1.247888e+00
3.968197447397597e-04	-1.232597e+00
3.971613598689822e-04	-1.221763e+00
3.975445620269507e-04	-1.218341e+00
3.980540662063941e-04	-1.225296e+00
3.984076492394194e-04	-1.236269e+00
3.987159904970994e-04	-1.248790e+00
3.990664690560082e-04	-1.263085e+00
3.993870288817311e-04	-1.273769e+00
3.997911078123328e-04	-1.281979e+00
4.001595766433484e-04	-1.282901e+00
4.007139993516089e-04	-1.274748e+00
4.010733188441997e-04	-1.265160e+00
4.013923206376266e-04	-1.254833e+00
4.017866462813210e-04	-1.242860e+00
4.021445162442310e-04	-1.234919e+00
4.026018241002321e-04	-1.230406e+00
4.030367867588162e-04	-1.231837e+00
4.034207503740917e-04	-1.237370e+00
4.037695723546067e-04	-1.244627e+00
4.041448340536033e-04	-1.252808e+00
4.045643588445446e-04	-1.260222e+00
4.050003878044506e-04	-1.264187e+00
4.054997361323612e-04	-1.263166e+00
4.060889574673309e-04	-1.256262e+00
4.065389400160116e-04	-1.248618e+00
4.069681346565109e-04	-1.241449e+00
4.074352870201268e-04	-1.236173e+00
4.079591388582573e-04	-1.234626e+00
4.085569011570541e-04	-1.237655e+00
4.089945326862954e-04	-1.242108e+00
4.094334647788861e-04	-1.246929e+00
4.099615325783275e-04	-1.250885e+00
4.105036713306119e-04	-1.251498e+00
4.111628454680441e-04	-1.248006e+00
4.116177004339311e-04	-1.243753e+00
4.120897464047808e-04	-1.239094e+00
4.126801639955364e-04	-1.235107e+00
4.132914691712314e-04	-1.234194e+00
4.140546336297813e-04	-1.236699e+00
4.146289281466863e-04	-1.239671e+00
4.152304866966380e-04	-1.241883e+00
4.158796692722357e-04	-1.241684e+00
4.166753603268803e-04	-1.238407e+00
4.172703232956948e-04	-1.234992e+00
4.179215171317951e-04	-1.232019e+00
4.186418332674012e-04	-1.231014e+00
4.195339929447964e-04	-1.232293e+00
4.202324372957459e-04	-1.233688e+00
4.211081333324661e-04	-1.233922e+00
4.219155841107439e-04	-1.232094e+00
4.226741367629808e-04	-1.229360e+00
4.234841117932351e-04	-1.227079e+00
4.243769175625794e-04	-1.226348e+00
4.255138571161101e-04	-1.226836e+00
4.265996216926892e-04	-1.226657e+00
4.275938679974209e-04	-1.224966e+00
4.286440502554313e-04	-1.222536e+00
4.298667025298801e-04	-1.220761e+00
4.310003576309229e-04	-1.220344e+00
4.320058693264070e-04	-1.219931e+00
4.333412193115617e-04	-1.218173e+00
4.347598142408765e-04	-1.215788e+00
4.362920891424579e-04	-1.214030e+00
4.378010646364809e-04	-1.212931e+00
4.393232356087742e-04	-1.211267e+00
4.409825316691094e-04	-1.208861e+00
4.426595285061013e-04	-1.206892e+00
4.444977103752990e-04	-1.205162e+00
4.465118983011304e-04	-1.202794e+00
4.486250569291494e-04	-1.200114e+00
4.514441447176830e-04	-1.197008e+00
4.541027966535726e-04	-1.193957e+00
4.569238104248512e-04	-1.190512e+00
4.603417791748512e-04	-1.186591e+00
4.637597479248512e-04	-1.182563e+00
4.671777166748512e-04	-1.178441e+00
4.705956854248512e-04	-1.174462e+00
4.740136541748512e-04	-1.170338e+00
4.774316229248512e-04	-1.166210e+00
4.808495916748512e-04	-1.162159e+00
4.842675604248512e-04	-1.157968e+00
4.876855291748512e-04	-1.153826e+00
4.911034979248512e-04	-1.149695e+00
4.945214666748512e-04	-1.145459e+00
4.979394354248511e-04	-1.141290e+00
5.013574041748510e-04	-1.137083e+00
5.047753729248510e-04	-1.132816e+00
5.081933416748509e-04	-1.128607e+00
5.116113104248509e-04	-1.124333e+00
5.150292791748508e-04	-1.120042e+00
5.184472479248508e-04	-1.115782e+00
5.218652166748507e-04	-1.111456e+00
5.252831854248507e-04	-1.107138e+00
5.287011541748506e-04	-1.102825e+00
5.321191229248506e-04	-1.098458e+00
5.355370916748505e-04	-1.094110e+00
5.389550604248505e-04	-1.089745e+00
5.423730291748504e-04	-1.085344e+00
5.457909979248504e-04	-1.080962e+00
5.492089666748503e-04	-1.076550e+00
5.526269354248503e-04	-1.072120e+00
5.560449041748502e-04	-1.067700e+00
5.594628729248502e-04	-1.063247e+00
5.628808416748501e-04	-1.058789e+00
5.662988104248501e-04	-1.054331e+00
5.697167791748500e-04	-1.049843e+00
5.731347479248500e-04	-1.045357e+00
5.765527166748499e-04	-1.040861e+00
5.833886541748498e-04	-1.031829e+00
5.868066229248498e-04	-1.027299e+00
5.902245916748497e-04	-1.022755e+00
5.936425604248497e-04	-1.018211e+00
5.970605291748496e-04	-1.013650e+00
6.004784979248496e-04	-1.009081e+00
6.038964666748495e-04	-1.004508e+00
6.073144354248495e-04	-9.999194e-01
6.107324041748494e-04	-9.953269e-01
6.141503729248494e-04	-9.907274e-01
6.175683416748493e-04	-9.861142e-01
6.209863104248493e-04	-9.814988e-01
6.244042791748492e-04	-9.768740e-01
6.278222479248492e-04	-9.722391e-01
6.312402166748491e-04	-9.676018e-01
6.346581854248491e-04	-9.629541e-01
6.380761541748490e-04	-9.582996e-01
6.449120916748489e-04	-9.489732e-01
6.483300604248488e-04	-9.443006e-01
6.517480291748488e-04	-9.396229e-01
6.551659979248487e-04	-9.349368e-01
6.585839666748487e-04	-9.302473e-01
6.620019354248486e-04	-9.255519e-01
6.688378729248485e-04	-9.161448e-01
6.722558416748485e-04	-9.114336e-01
6.790917791748484e-04	-9.019983e-01
6.848954465499571e-04	-8.939716e-01
6.906991139250657e-04	-8.859355e-01
6.965027813001744e-04	-8.778901e-01
7.023064486752830e-04	-8.698354e-01
7.081101160503917e-04	-8.617715e-01
7.139137834255003e-04	-8.536982e-01
7.197174508006090e-04	-8.456157e-01
7.213966010000000e-04	-8.432772e-01
7.213966020000000e-04	1.156721e+00
7.214014877294055e-04	1.141343e+00
7.214063734588110e-04	1.125848e+00
7.214112591882165e-04	1.110236e+00
7.214161449176220e-04	1.094509e+00
7.214210306470274e-04	1.078665e+00
7.214259163764330e-04	1.062705e+00
7.214308021058385e-04	1.046629e+00
7.214428801380615e-04	1.005566e+00
7.214581012155681e-04	9.509095e-01
7.214825028482850e-04	8.569816e-01
7.215109948870974e-04	7.370825e-01
7.215513158827303e-04	5.484726e-01
7.216057339880195e-04	2.727419e-01
7.216265512111539e-04	1.559926e-01
7.216503423233076e-04	1.877307e-02
7.216979245476150e-04	-2.588187e-01
7.218633316062696e-04	-1.223936e+00
7.220283739335155e-04	-2.180687e+00
7.220936628319165e-04	-2.557330e+00
7.221577577806657e-04	-2.922910e+00
7.222399809241448e-04	-3.359447e+00
7.223396163833735e-04	-3.783638e+00
7.224397634981955e-04	-4.051507e+00
7.225323926618808e-04	-4.141788e+00
7.226312317113999e-04	-4.070878e+00
7.227779294998085e-04	-3.773928e+00
7.228165412623434e-04	-3.662421e+00
7.228231206214815e-04	-3.640370e+00
7.228362793397576e-04	-3.595681e+00
7.228625967763100e-04	-3.506285e+00
7.229152316494148e-04	-3.327492e+00
7.229798115449057e-04	-3.108211e+00
7.230936424680927e-04	-2.722143e+00
7.233132762035783e-04	-1.978642e+00
7.235257515795767e-04	-1.261334e+00
7.237726572915120e-04	-4.308238e-01
7.240803948814268e-04	5.998855e-01
7.243927704721720e-04	1.641416e+00
7.245664317666360e-04	2.205648e+00
7.246724705608309e-04	2.512983e+00
7.247403216271568e-04	2.660002e+00
7.248131352309399e-04	2.754124e+00
7.248914688033907e-04	2.781859e+00
7.250481359482923e-04	2.699720e+00
7.252120604905272e-04	2.525630e+00
7.253086067144846e-04	2.414906e+00
7.253855534933669e-04	2.353545e+00
7.254676571759585e-04	2.337675e+00
7.256028725611891e-04	2.407919e+00
7.257772993869743e-04	2.604216e+00
7.259068014167269e-04	2.787169e+00
7.260284220678551e-04	2.954591e+00
7.260441651364763e-04	2.972289e+00
7.260756512737187e-04	2.998305e+00
7.261386235482035e-04	3.023256e+00
7.262645680971729e-04	3.013052e+00
7.262828112775862e-04	3.001896e+00
7.263192976384127e-04	2.959674e+00
7.263922703600657e-04	2.842267e+00
7.264849428236098e-04	2.654747e+00
7.264858546152746e-04	2.652602e+00
7.264913253652637e-04	2.638616e+00
7.264986196985826e-04	2.619571e+00
